origin_date,sku,product_name,category,subcategory,recommendation_code,recommendation_title,recommended_action,priority,priority_rank,rationale,triggering_risk,confidence_status,required_follow_up,current_stock,on_order,lead_time_days,safety_stock,reorder_point,avg_weekly_demand,weeks_of_cover,excess_weeks_of_cover,earliest_breach_week,earliest_stockout_week,projected_stockout_date,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,monetary_valuation_blocked
2025-04-22,SKU019,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~550 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (105 units) breaches Reorder Point (169 units) in week 1, inside the supplier lead time window of 9 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,235.0,184.0,9.0,79.0,169.0,137.57631953601054,3.0455822732656177,0.0,1.0,4.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU021,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~286 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (87 units) breaches Reorder Point (98 units) in week 1, inside the supplier lead time window of 5 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,89.0,68.0,5.0,60.0,98.0,71.46652156736916,2.196832818454739,0.0,1.0,3.0,2025-05-13,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU024,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~433 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (166 units) breaches Reorder Point (191 units) in week 1, inside the supplier lead time window of 3 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,177.0,103.0,3.0,134.0,191.0,108.35650213256987,2.584062741868791,0.0,1.0,3.0,2025-05-13,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU025,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~399 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 30.9 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (641 units) in week 1 (lead time is 11 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,292.0,677.0,11.0,166.0,641.0,20.64309942315823,46.940625539638596,30.89919742861692,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU028,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~194 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (199 units) breaches Reorder Point (212 units) in week 1, inside the supplier lead time window of 3 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,243.0,4.0,3.0,139.0,212.0,48.440706110566666,5.0990173313373806,0.0,1.0,6.0,2025-06-03,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU029,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~483 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (420 units) breaches Reorder Point (488 units) in week 1, inside the supplier lead time window of 11 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,544.0,266.0,11.0,107.0,488.0,120.70209645049178,6.710736795961425,0.0,1.0,7.0,2025-06-10,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU033,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~606 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (49 units) breaches Reorder Point (135 units) in week 1, inside the supplier lead time window of 4 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,142.0,65.0,4.0,71.0,135.0,151.43289695658189,1.366942085637773,0.0,1.0,2.0,2025-05-06,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU034,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~669 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (43 units) breaches Reorder Point (77 units) in week 1, inside the supplier lead time window of 6 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,129.0,86.0,6.0,32.0,77.0,167.17373807162352,1.2860871718253133,0.0,1.0,2.0,2025-05-06,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU038,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~303 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (75 units) breaches Reorder Point (261 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,146.0,169.0,13.0,81.0,261.0,65.06580586459435,4.841252572134939,0.0,1.0,5.0,2025-05-27,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU040,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~469 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (85 units) breaches Reorder Point (176 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,205.0,97.0,13.0,66.0,176.0,117.15043961716073,2.5778819182148562,0.0,1.0,3.0,2025-05-13,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU044,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~313 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (110 units) breaches Reorder Point (190 units) in week 1, inside the supplier lead time window of 12 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,191.0,337.0,12.0,63.0,190.0,78.22065677196548,6.750135089497699,0.0,1.0,7.0,2025-06-10,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU046,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~314 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (135 units) breaches Reorder Point (198 units) in week 1, inside the supplier lead time window of 5 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,129.0,85.0,5.0,120.0,198.0,78.45817831659325,2.727567789510361,0.0,1.0,3.0,2025-05-13,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU001,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (1392 excess units, 11.7 weeks of cover above safety buffer). Suspend all new purchase orders for 12 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 1392 units (11.7 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,1244.0,1262.0,14.0,164.0,752.0,118.73506335884004,21.10581263115504,11.724586265828055,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU002,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (515 excess units, 6.0 weeks of cover above safety buffer). Suspend all new purchase orders for 7 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 515 units (6.0 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,706.0,579.0,9.0,84.0,317.0,85.75041761139005,14.985349760317856,6.0057626942737325,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU003,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 151 units (below Reorder Point of 160 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,337.0,47.0,4.0,105.0,160.0,45.063139123912286,8.52137706039734,0.0,5.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU004,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (435 excess units, 10.0 weeks of cover above safety buffer). Suspend all new purchase orders for 10 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 435 units (10.0 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,498.0,377.0,5.0,90.0,206.0,43.696986494502575,20.024264147141633,9.964625549149922,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU005,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 358 units (below Reorder Point of 386 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,696.0,333.0,11.0,95.0,386.0,130.38997918910223,7.891710746480447,0.0,5.0,8.0,2025-06-17,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU008,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 128 units (below Reorder Point of 244 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,256.0,427.0,3.0,151.0,244.0,138.727039833655,4.923337229850594,0.0,4.0,5.0,2025-05-27,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU011,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (1039 excess units, 43.0 weeks of cover above safety buffer). Suspend all new purchase orders for 43 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 1039 units (43.0 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,853.0,577.0,6.0,198.0,386.0,24.17719408062628,59.14664849987248,42.95711255373628,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU015,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (260 excess units, 7.8 weeks of cover above safety buffer). Suspend all new purchase orders for 8 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 260 units (7.8 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,481.0,195.0,10.0,148.0,385.0,33.48071120019726,20.19072999847199,7.7702743183331515,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU016,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 51 units (below Reorder Point of 98 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,348.0,22.0,3.0,56.0,98.0,113.10311821562202,3.2713510099219785,0.0,3.0,4.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU017,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 6, with Reorder Point breach projected in week 7.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 216 units (below Reorder Point of 301 units) in week 7.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,510.0,559.0,11.0,119.0,301.0,120.71676040537024,8.855439761722137,0.0,7.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU020,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (884 excess units, 8.2 weeks of cover above safety buffer). Suspend all new purchase orders for 9 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 884 units (8.2 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,1040.0,1007.0,5.0,296.0,524.0,108.32214763418455,18.89733581458279,8.164745975248884,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU022,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 6. Current pipeline is adequate through week 7, with Reorder Point breach projected in week 8.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 118 units (below Reorder Point of 182 units) in week 8.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,468.0,312.0,8.0,62.0,182.0,82.73901201322595,9.427233671527476,0.6778894566111897,8.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU023,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 133 units (below Reorder Point of 162 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,425.0,305.0,6.0,88.0,162.0,121.5701382289913,6.004764086267314,0.0,5.0,7.0,2025-06-10,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU027,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 311 units (below Reorder Point of 380 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,775.0,125.0,11.0,108.0,380.0,195.28214170170133,4.608716353463461,0.0,3.0,5.0,2025-05-27,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU030,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 6. Current pipeline is adequate through week 6, with Reorder Point breach projected in week 7.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 53 units (below Reorder Point of 72 units) in week 7.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,271.0,64.0,3.0,45.0,72.0,39.92684501109975,8.390344889681849,0.0,7.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU032,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 146 units (below Reorder Point of 229 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,355.0,172.0,8.0,113.0,229.0,82.47887889291258,6.389514589356103,0.0,5.0,7.0,2025-06-10,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU035,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 172 units (below Reorder Point of 261 units) in week 6.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,700.0,499.0,4.0,152.0,261.0,170.15815375374842,7.046385809610885,0.0,6.0,8.0,2025-06-17,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU036,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (603 excess units, 15.8 weeks of cover above safety buffer). Suspend all new purchase orders for 16 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 603 units (15.8 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,512.0,471.0,13.0,75.0,397.0,38.08525965517231,25.81051065163212,15.841244833857546,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU037,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 553 units (below Reorder Point of 581 units) in week 2.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,455.0,502.0,7.0,183.0,581.0,197.90286567216702,4.835705621288495,0.0,2.0,5.0,2025-05-27,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU039,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 34 units (below Reorder Point of 61 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,71.0,63.0,3.0,42.0,61.0,26.07023898094817,5.1399605541754205,0.0,4.0,6.0,2025-06-03,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU041,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 7. Current pipeline is adequate through week 7, with Reorder Point breach projected in week 8.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 221 units (below Reorder Point of 259 units) in week 8.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,737.0,235.0,6.0,126.0,259.0,93.8519097465445,10.35674183535501,1.0142012270682499,8.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU043,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 346 units (below Reorder Point of 534 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,785.0,470.0,13.0,166.0,534.0,183.13372638517492,6.852915761460719,0.0,5.0,7.0,2025-06-10,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU049,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 424 units (below Reorder Point of 476 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,806.0,632.0,8.0,177.0,476.0,198.94642671265615,7.228076541816674,0.0,5.0,8.0,2025-06-17,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-04-22,SKU050,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 231 units (below Reorder Point of 235 units) in week 6.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,456.0,87.0,5.0,118.0,235.0,51.55971881763261,10.531477138589487,0.242868846962306,6.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-05-13,SKU012,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 61 units immediately or arrange emergency split-shipment. Physical stock of 61 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -68 units (stockout) in week 1, which is within the supplier lead time of 3 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,61.0,61.0,3.0,24.0,35.0,194.68191120536335,0.6266632541495154,0.0,1.0,1.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-05-13,SKU013,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 61 units immediately or arrange emergency split-shipment. Physical stock of 158 units will be depleted in week 2.,1 — CRITICAL,1,"Projected inventory position drops to -2 units (stockout) in week 2, which is within the supplier lead time of 8 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,158.0,61.0,8.0,43.0,125.0,113.38588367463271,1.9314573640263109,0.0,1.0,2.0,2025-05-27,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-05-13,SKU019,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 7 units immediately or arrange emergency split-shipment. Physical stock of 117 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -3 units (stockout) in week 1, which is within the supplier lead time of 10 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,117.0,7.0,10.0,45.0,137.0,123.14713177246216,1.0069256036682501,0.0,1.0,1.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-05-13,SKU026,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 42 units immediately or arrange emergency split-shipment. Physical stock of 136 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -7 units (stockout) in week 1, which is within the supplier lead time of 6 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,136.0,42.0,6.0,40.0,85.0,186.3801478854948,0.9550373364300405,0.0,1.0,1.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-05-13,SKU031,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 37 units immediately or arrange emergency split-shipment. Physical stock of 138 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -10 units (stockout) in week 1, which is within the supplier lead time of 10 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,138.0,37.0,10.0,55.0,125.0,149.9718429702419,1.1668857069038239,0.0,1.0,1.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-05-13,SKU034,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 154 units immediately or arrange emergency split-shipment. Physical stock of 75 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -81 units (stockout) in week 1, which is within the supplier lead time of 9 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,75.0,154.0,9.0,49.0,106.0,163.38628344400627,1.4015864439347507,0.0,1.0,1.0,2025-05-20,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
